citation_number,location,plate_state,plate_number,vin,issue_date,due_date,status,amount_due,more_info_url,issuing_agency,comments,violations,image_urls,scraped_at
10515269,S Forest Ave,CA,,5YJ3E1EB9PF389683,2025-08-25 12:08:00-04:00,,OPEN,55.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImE2ZDliMTAwLWNlODEtZjAxMS04ZTU3LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI","PHOTO(S) TAKEN | TOW AWAY ZONE, SIGNS POSTED","[""A04 C126 10:59 (1) A04-PARKED IN NO PARKING ZONE SIGNED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=a6d9b100-ce81-f011-8e57-001dd8b724b7&MediaId=41dbb100-ce81-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=a6d9b100-ce81-f011-8e57-001dd8b724b7&MediaId=0bddb100-ce81-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=a6d9b100-ce81-f011-8e57-001dd8b724b7&MediaId=001daa06-ce81-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=a6d9b100-ce81-f011-8e57-001dd8b724b7&MediaId=041daa06-ce81-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=a6d9b100-ce81-f011-8e57-001dd8b724b7&MediaId=4a1daa06-ce81-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=a6d9b100-ce81-f011-8e57-001dd8b724b7&MediaId=4d1daa06-ce81-f011-8e57-001dd8b724b7""]",2025-09-24 16:56:33.568188-04:00
10515275,Fletcher St,MI,SWGNWGN,,2025-08-25 12:28:00-04:00,,OPEN,60.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImM0OGViZmNiLWQwODEtZjAxMS04ZTU3LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:5572NOPAYMENTSINCE:12:00,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=c48ebfcb-d081-f011-8e57-001dd8b724b7&MediaId=5a93bfcb-d081-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=c48ebfcb-d081-f011-8e57-001dd8b724b7&MediaId=1d95bfcb-d081-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=c48ebfcb-d081-f011-8e57-001dd8b724b7&MediaId=8696bfcb-d081-f011-8e57-001dd8b724b7""]",2025-09-24 16:56:44.384177-04:00
10515280,E Washington St,MI,ENF400,,2025-08-25 12:34:00-04:00,,CLOSED DISMISSED,,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImI4NGIwNTU3LWQxODEtZjAxMS04ZTU3LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:5728NOPAYMENTSINCE:12:00,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=b84b0557-d181-f011-8e57-001dd8b724b7&MediaId=9f92fd5c-d181-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=b84b0557-d181-f011-8e57-001dd8b724b7&MediaId=a292fd5c-d181-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=b84b0557-d181-f011-8e57-001dd8b724b7&MediaId=f6d13363-d181-f011-8e57-001dd8b724b7""]",2025-09-24 16:56:53.182241-04:00
10515283,E Washington St,IL,ES14726,,2025-08-25 12:37:00-04:00,,OPEN,60.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjU4NmQyMWU4LWQxODEtZjAxMS04ZTU3LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:5683NOPAYMENTSINCE:9:10,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=586d21e8-d181-f011-8e57-001dd8b724b7&MediaId=4f7321e8-d181-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=586d21e8-d181-f011-8e57-001dd8b724b7&MediaId=f67421e8-d181-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=586d21e8-d181-f011-8e57-001dd8b724b7&MediaId=beac19ee-d181-f011-8e57-001dd8b724b7""]",2025-09-24 16:57:00.268241-04:00
10515285,E Washington St,MI,DUL1872,,2025-08-25 12:40:00-04:00,,OPEN,60.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjdhZWI1Yjc2LWQyODEtZjAxMS04ZTU3LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:5692NOPAYMENTSINCE:12:28,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=7aeb5b76-d281-f011-8e57-001dd8b724b7&MediaId=35f25b76-d281-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=7aeb5b76-d281-f011-8e57-001dd8b724b7&MediaId=9e2d547c-d281-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=7aeb5b76-d281-f011-8e57-001dd8b724b7&MediaId=a92d547c-d281-f011-8e57-001dd8b724b7""]",2025-09-24 16:57:05.899905-04:00
10515289,S Thayer St,MI,DRQ2198,,2025-08-25 12:45:00-04:00,,OPEN,55.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjdlNGE0YjBhLWQzODEtZjAxMS04ZTU3LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI","PHOTO(S)TAKENTOWAWAYZONE,SIGNS","[""A59 C126 10:146 (3) A59-PARKED IN BIKE LANE""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=7e4a4b0a-d381-f011-8e57-001dd8b724b7&MediaId=b41b8a17-d381-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=7e4a4b0a-d381-f011-8e57-001dd8b724b7&MediaId=b71b8a17-d381-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=7e4a4b0a-d381-f011-8e57-001dd8b724b7&MediaId=bb1b8a17-d381-f011-8e57-001dd8b724b7""]",2025-09-24 16:57:13.718702-04:00
10515290,E Washington St,MI,EFZ628,,2025-08-25 12:47:00-04:00,,OPEN,60.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImJlYzRlMTRiLWQzODEtZjAxMS04ZTU3LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:5672NOPAYMENTSINCE:12:01,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=bec4e14b-d381-f011-8e57-001dd8b724b7&MediaId=e450d257-d381-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=bec4e14b-d381-f011-8e57-001dd8b724b7&MediaId=b4facc5d-d381-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=bec4e14b-d381-f011-8e57-001dd8b724b7&MediaId=bcfacc5d-d381-f011-8e57-001dd8b724b7""]",2025-09-24 16:57:18.447243-04:00
10515295,E Washington St,MI,2QCD99,,2025-08-25 12:57:00-04:00,,OPEN,60.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImYzZmYyM2FmLWQ0ODEtZjAxMS04ZTU3LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:3774NOPAYMENTSINCE:2:11,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=f3ff23af-d481-f011-8e57-001dd8b724b7&MediaId=5fcc25b5-d481-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=f3ff23af-d481-f011-8e57-001dd8b724b7&MediaId=61cc25b5-d481-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=f3ff23af-d481-f011-8e57-001dd8b724b7&MediaId=c0cc25b5-d481-f011-8e57-001dd8b724b7""]",2025-09-24 16:57:27.329464-04:00
10515298,S State St,MI,4PXM15,,2025-08-25 13:05:00-04:00,,OPEN,65.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjM3YjZhOGNjLWQ1ODEtZjAxMS04ZTU3LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",PHOTO(S)TAKENNOPARKING,"[""A08 C126 10:62 A08-PARKED LOADING ZONE SIGNS POSTED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=37b6a8cc-d581-f011-8e57-001dd8b724b7&MediaId=a367a9de-d581-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=37b6a8cc-d581-f011-8e57-001dd8b724b7&MediaId=ab67a9de-d581-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=37b6a8cc-d581-f011-8e57-001dd8b724b7&MediaId=2ee3dae4-d581-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=37b6a8cc-d581-f011-8e57-001dd8b724b7&MediaId=34e3dae4-d581-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=37b6a8cc-d581-f011-8e57-001dd8b724b7&MediaId=39e3dae4-d581-f011-8e57-001dd8b724b7""]",2025-09-24 16:57:35.517103-04:00
10515299,Maynard St,MI,DHH8491,,2025-08-25 13:11:00-04:00,,OPEN,60.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjAwYWU0MmE3LWQ2ODEtZjAxMS04ZTU3LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:3587NOPAYMENTSINCE:10:51,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=00ae42a7-d681-f011-8e57-001dd8b724b7&MediaId=09b342a7-d681-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=00ae42a7-d681-f011-8e57-001dd8b724b7&MediaId=0bb342a7-d681-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=00ae42a7-d681-f011-8e57-001dd8b724b7&MediaId=4e7444ad-d681-f011-8e57-001dd8b724b7""]",2025-09-24 16:57:39.848853-04:00
10515305,E Madison St,PA,MVJ0480,,2025-08-25 13:46:00-04:00,,OPEN,60.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjNhZTliZGFiLWRiODEtZjAxMS04ZTU3LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI","SPACE:3980,NOPAYMENTSINCE:6:00","[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=3ae9bdab-db81-f011-8e57-001dd8b724b7&MediaId=a5b4bfb1-db81-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=3ae9bdab-db81-f011-8e57-001dd8b724b7&MediaId=a6b4bfb1-db81-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=3ae9bdab-db81-f011-8e57-001dd8b724b7&MediaId=a8b4bfb1-db81-f011-8e57-001dd8b724b7""]",2025-09-24 16:57:49.025487-04:00
10515308,E Madison St,MI,EHW526,,2025-08-25 14:20:00-04:00,,OPEN,60.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjFhMWE2YTZkLWUwODEtZjAxMS04ZTU3LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:3323NOPAYMENTSINCE:1:56,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=1a1a6a6d-e081-f011-8e57-001dd8b724b7&MediaId=a0a3fb85-e081-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=1a1a6a6d-e081-f011-8e57-001dd8b724b7&MediaId=a3a3fb85-e081-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=1a1a6a6d-e081-f011-8e57-001dd8b724b7&MediaId=2ef8828c-e081-f011-8e57-001dd8b724b7""]",2025-09-24 16:57:55.280629-04:00
10515336,Maynard St,MI,DHH8491,,2025-08-25 15:38:00-04:00,,OPEN,70.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImRiNjAwNjU0LWViODEtZjAxMS04ZTU3LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",PARKEDFACINGWRONGDIRECTION,"[""A17 C126 10:50 A17-PARKED LEFT TO CURB""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=db600654-eb81-f011-8e57-001dd8b724b7&MediaId=5b9dfe59-eb81-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=db600654-eb81-f011-8e57-001dd8b724b7&MediaId=9ecd4060-eb81-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=db600654-eb81-f011-8e57-001dd8b724b7&MediaId=aecd4060-eb81-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=db600654-eb81-f011-8e57-001dd8b724b7&MediaId=afcd4060-eb81-f011-8e57-001dd8b724b7""]",2025-09-24 16:58:29.755445-04:00
10515351,E William St,MI,EZG2328,,2025-08-26 10:45:00-04:00,,OPEN,60.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjE5YjQyMzZkLThiODItZjAxMS04ZTU3LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:3870NOPAYMENTSINCE:6:00,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=19b4236d-8b82-f011-8e57-001dd8b724b7&MediaId=4ad31b73-8b82-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=19b4236d-8b82-f011-8e57-001dd8b724b7&MediaId=27b68d79-8b82-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=19b4236d-8b82-f011-8e57-001dd8b724b7&MediaId=29b68d79-8b82-f011-8e57-001dd8b724b7""]",2025-09-24 16:58:50.479604-04:00
10515354,N University Ave,MI,0QNR19,,2025-08-26 10:53:00-04:00,,OPEN,60.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjNjMmMzMzhiLThjODItZjAxMS04ZTU3LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:5759NOPAYMENTSINCE:6:00,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=3c2c338b-8c82-f011-8e57-001dd8b724b7&MediaId=70e4b091-8c82-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=3c2c338b-8c82-f011-8e57-001dd8b724b7&MediaId=8ae4b091-8c82-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=3c2c338b-8c82-f011-8e57-001dd8b724b7&MediaId=f632a997-8c82-f011-8e57-001dd8b724b7""]",2025-09-24 16:58:57.226307-04:00
10515358,E Washington St,OH,KPG9825,,2025-08-26 11:03:00-04:00,,OPEN,60.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImIzNmVmYWVmLThkODItZjAxMS04ZTU3LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:5684NOPAYMENTSINCE:9:52,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=b36efaef-8d82-f011-8e57-001dd8b724b7&MediaId=a2aff2f5-8d82-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=b36efaef-8d82-f011-8e57-001dd8b724b7&MediaId=14d4f6fb-8d82-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=b36efaef-8d82-f011-8e57-001dd8b724b7&MediaId=1bd4f6fb-8d82-f011-8e57-001dd8b724b7""]",2025-09-24 16:59:05.466628-04:00
10515359,E Washington St,MI,0QPU16,,2025-08-26 11:04:00-04:00,,OPEN,60.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjcxNmZmYWVmLThkODItZjAxMS04ZTU3LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:5690NOPAYMENTSINCE:8:48,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=716ffaef-8d82-f011-8e57-001dd8b724b7&MediaId=0fd4f6fb-8d82-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=716ffaef-8d82-f011-8e57-001dd8b724b7&MediaId=15d4f6fb-8d82-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=716ffaef-8d82-f011-8e57-001dd8b724b7&MediaId=1dd4f6fb-8d82-f011-8e57-001dd8b724b7""]",2025-09-24 16:59:10.108493-04:00
10515360,E Washington St,MI,8PYZ36,,2025-08-26 11:05:00-04:00,,OPEN,60.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImU0NDA2ZDM5LThlODItZjAxMS04ZTU3LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:5692NOPAYMENTSINCE:12:28,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=e4406d39-8e82-f011-8e57-001dd8b724b7&MediaId=0271653f-8e82-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=e4406d39-8e82-f011-8e57-001dd8b724b7&MediaId=0871653f-8e82-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=e4406d39-8e82-f011-8e57-001dd8b724b7&MediaId=0b71653f-8e82-f011-8e57-001dd8b724b7""]",2025-09-24 16:59:15.329422-04:00
10515362,E Washington St,AR,AWD37J,,2025-08-26 11:07:00-04:00,,OPEN,55.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6Ijg0MTBhZDgyLThlODItZjAxMS04ZTU3LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI","PHOTO(S)TAKENTOWAWAYZONE,SIGNS","[""A04 C126 10:59 (1) A04-PARKED IN NO PARKING ZONE SIGNED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=8410ad82-8e82-f011-8e57-001dd8b724b7&MediaId=9d50a588-8e82-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=8410ad82-8e82-f011-8e57-001dd8b724b7&MediaId=a350a588-8e82-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=8410ad82-8e82-f011-8e57-001dd8b724b7&MediaId=aa50a588-8e82-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=8410ad82-8e82-f011-8e57-001dd8b724b7&MediaId=d850a588-8e82-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=8410ad82-8e82-f011-8e57-001dd8b724b7&MediaId=2351a588-8e82-f011-8e57-001dd8b724b7""]",2025-09-24 16:59:22.308925-04:00
10515363,E Washington St,MI,DNY881,,2025-08-26 11:09:00-04:00,,OPEN,55.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImYwOGE3M2NjLThlODItZjAxMS04ZTU3LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI","PHOTO(S)TAKENTOWAWAYZONE,SIGNS","[""A04 C126 10:59 (1) A04-PARKED IN NO PARKING ZONE SIGNED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=f08a73cc-8e82-f011-8e57-001dd8b724b7&MediaId=2a8f73cc-8e82-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=f08a73cc-8e82-f011-8e57-001dd8b724b7&MediaId=5c9070d2-8e82-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=f08a73cc-8e82-f011-8e57-001dd8b724b7&MediaId=629070d2-8e82-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=f08a73cc-8e82-f011-8e57-001dd8b724b7&MediaId=649070d2-8e82-f011-8e57-001dd8b724b7""]",2025-09-24 16:59:27.115551-04:00
10515372,E Washington St,MI,4DIMPLE,,2025-08-26 11:33:00-04:00,,OPEN,60.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjIyYzM3YjIyLTkyODItZjAxMS04ZTU3LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:3802NOPAYMENTSINCE:10:38,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=22c37b22-9282-f011-8e57-001dd8b724b7&MediaId=6b75932e-9282-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=22c37b22-9282-f011-8e57-001dd8b724b7&MediaId=6e75932e-9282-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=22c37b22-9282-f011-8e57-001dd8b724b7&MediaId=7075932e-9282-f011-8e57-001dd8b724b7""]",2025-09-24 16:59:40.033898-04:00
10515376,Thompson St,PA,KPA1120,,2025-08-26 11:45:00-04:00,,OPEN,60.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjNjMzVkZWNkLTkzODItZjAxMS04ZTU3LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:3511NOPAYMENTSINCE:11:36,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=3c35decd-9382-f011-8e57-001dd8b724b7&MediaId=247dd6d3-9382-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=3c35decd-9382-f011-8e57-001dd8b724b7&MediaId=c17ed6d3-9382-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=3c35decd-9382-f011-8e57-001dd8b724b7&MediaId=6280d6d3-9382-f011-8e57-001dd8b724b7""]",2025-09-24 16:59:46.377990-04:00
10515379,Maynard St,MI,6QGX25,,2025-08-26 11:53:00-04:00,,OPEN,60.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImEzMjE2OGVlLTk0ODItZjAxMS04ZTU3LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:3597NOPAYMENTSINCE:9:48,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=a32168ee-9482-f011-8e57-001dd8b724b7&MediaId=09cd9bf4-9482-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=a32168ee-9482-f011-8e57-001dd8b724b7&MediaId=0dcd9bf4-9482-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=a32168ee-9482-f011-8e57-001dd8b724b7&MediaId=11cd9bf4-9482-f011-8e57-001dd8b724b7""]",2025-09-24 16:59:53.072694-04:00
10515395,E Washington St,MI,2PZW31,,2025-08-26 12:48:00-04:00,,OPEN,60.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjkzM2EwM2MyLTljODItZjAxMS04ZTU3LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:5674NOPAYMENTSINCE:11:27,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=933a03c2-9c82-f011-8e57-001dd8b724b7&MediaId=4e9362e4-9c82-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=933a03c2-9c82-f011-8e57-001dd8b724b7&MediaId=529362e4-9c82-f011-8e57-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=933a03c2-9c82-f011-8e57-001dd8b724b7&MediaId=6fcc96ea-9c82-f011-8e57-001dd8b724b7""]",2025-09-24 17:00:13.610186-04:00
